objectid,title,classification,iiifurl,is_portrait
7087,The Paddock,Drawing,https://api.nga.gov/iiif/c1d518b7-4f3c-45ee-8103-c4e831be4930,False
56947,Solitude: Miss Vesta Rollinstall,Drawing,https://api.nga.gov/iiif/0ed820a8-69d4-4411-9cef-1e2b3fd58665,False
58412,Rowing Sketches,Drawing,https://api.nga.gov/iiif/6654fe58-b1d8-4482-8a48-7a3869506407,False
142921,A Waterfall,Drawing,https://api.nga.gov/iiif/077ca8db-5955-4f3a-a5a9-840e99226df6,False
61083,(The Artist's Mother),Drawing,https://api.nga.gov/iiif/92d3f2dd-1c21-4d68-b49f-10a58cffa7ef,False
69942,"Plate 61: Blue Crow(?), Jackdaw, Chickadee or Tit, and Other Birds",Drawing,https://api.nga.gov/iiif/bcc824e5-bcc0-4466-b03f-111fdd99e1b4,False
65728,The Ruins of the Colosseum,Drawing,https://api.nga.gov/iiif/b4bf47f4-7b06-4ff9-9849-6c561b1068a5,False
68813,Vase of Flowers with Window View Behind,Drawing,https://api.nga.gov/iiif/9796d5f4-ff7d-4dee-829c-f4e7f06a1419,False
68608,Nude Woman Outdoors,Drawing,https://api.nga.gov/iiif/abf46732-e122-4c4a-a475-79220e68f219,False
218873,Sketchbook,Drawing,https://api.nga.gov/iiif/709d9099-2ce3-495c-99c6-8fce6ac88f9b,False
11512,The Infant Hercules Throttling the Serpents,Drawing,https://api.nga.gov/iiif/1a87f42b-41f4-4980-a48d-769f6edad5fc,False
65044,Zuschauer (A Vista) [p. 33],Drawing,https://api.nga.gov/iiif/71362261-8da2-43de-b8ea-3103f0c684b3,False
109395,Self-Portrait,Drawing,https://api.nga.gov/iiif/7f7d2063-e90b-4de7-8c7f-1c65fe80e777,False
122595,Untitled [seated female nude leaning left on her crossed arms] [recto],Drawing,https://api.nga.gov/iiif/fc18d803-2681-420f-90a2-f02c4e1d7b72,False
74190,Laundress Carrying Linen,Drawing,https://api.nga.gov/iiif/624584e4-ccbb-491f-a23e-3a341f7569a4,False
59411,Figure Studies,Drawing,https://api.nga.gov/iiif/f1a86aa4-c871-43dd-99a8-7795d3999360,False
184321,"Study for ""Hell""",Drawing,https://api.nga.gov/iiif/5dd7ac1f-c3d8-4b52-a020-5821d4b2bec9,False
68912,"Seated Man in Overcoat and Hat, Right Hand Pointing",Drawing,https://api.nga.gov/iiif/2d7cf934-fb0c-4ea9-964b-405ad63bbd3d,False
101653,Untitled,Drawing,https://api.nga.gov/iiif/0cff389f-c566-4837-bbff-5a906d46289a,False
66511,Parisian Omnibus,Drawing,https://api.nga.gov/iiif/734d792a-90b6-4717-af10-4fa6616dfdbc,False
78729,Grand Tetons-1,Drawing,https://api.nga.gov/iiif/e935b391-3aaf-4513-ade7-f4688ae9a1a0,False
108704,Summertime in Italy,Drawing,https://api.nga.gov/iiif/8116f260-c2aa-4084-a670-41644abf6dc3,False
206439,Untitled,Drawing,https://api.nga.gov/iiif/638e1ee1-a4f0-4c87-a0d1-52c68e80dcf1,False
68901,"Three Figures, One Smoking a Pipe",Drawing,https://api.nga.gov/iiif/165fb7f9-d4f0-4dc1-82e3-b270b98fd2ea,False
122824,Untitled [female head],Drawing,https://api.nga.gov/iiif/635c2a61-0e71-46eb-8a35-0d0929cc6ea3,False
65090,Zwei Skizzen und Notizen (Two Sketches with Notations) [p. 17],Drawing,https://api.nga.gov/iiif/83760de1-f0c9-4028-8bce-f7cdfc17dd60,False
85571,Two Seated Women,Drawing,https://api.nga.gov/iiif/6fdfa02a-62a2-45a8-8678-3a9eaad410da,False
143878,A Male Nude Seen from Behind,Drawing,https://api.nga.gov/iiif/cc4e9b80-5944-4eb8-b406-43cbb17d4c19,False
181030,The Bud and the Blossom [recto],Drawing,https://api.nga.gov/iiif/108e9eea-ee5e-489e-b255-6943c4c6e52a,False
97552,Figure Crouching,Drawing,https://api.nga.gov/iiif/fd48e6dc-3067-41ae-963e-fedb4035c01f,False
180026,"Oaks, Wolf Hill, Ulster County",Drawing,https://api.nga.gov/iiif/fe601c37-e58b-4267-9068-43436e0e4f7c,False
11308,Sheet of Sketches [recto],Drawing,https://api.nga.gov/iiif/ca6172ce-dd06-4b4d-ab7c-180fd8a1603f,False
121151,"Study for ""My Big Week"" and other sketches",Drawing,https://api.nga.gov/iiif/7e8ee181-1cc8-4d26-9d25-ca404c56b5b9,False
68802,"Three Figures: Two Standing, One Seated",Drawing,https://api.nga.gov/iiif/91e4ca24-62db-4ea1-a37e-e6d672a0ba90,False
107054,Classical Sculpture of a Pensive Woman,Drawing,https://api.nga.gov/iiif/c848ff20-bec6-4ab0-bb41-c6d6145d41b4,False
64721,"Zwei Skizzen, Bezeichnungen (Two Sketches with Inscriptions) [p. 39]",Drawing,https://api.nga.gov/iiif/fc10c50b-2ef6-46fa-a8e9-7cef70928f02,False
180958,Woman with Outstretched Arms,Drawing,https://api.nga.gov/iiif/123b56e3-d107-438a-b1e9-57ef2603b7dc,False
85527,Figures on the Rocks,Drawing,https://api.nga.gov/iiif/a233c9b7-a503-4c00-b0d4-23071409a638,False
144456,Untitled [seated female nude with raised right arm] [verso],Drawing,https://api.nga.gov/iiif/9c7ea1dc-68d7-4e06-823c-37eb7de67404,False
65081,Pierrot [p. 55],Drawing,https://api.nga.gov/iiif/10dc761b-2c06-4c69-8c43-d9e6d2b5c4b9,False
95422,Four Petals,Drawing,https://api.nga.gov/iiif/23480bb3-c350-41f7-bc16-f844aac3ffc4,False
67667,1969,Drawing,https://api.nga.gov/iiif/a5ddf91e-5217-4dda-aa22-9b18ca5cef8d,False
93051,Souvenir of Tuscany,Drawing,https://api.nga.gov/iiif/e66f75d1-6e46-40fa-9229-f6cbafa69fa8,False
152765,Untitled,Drawing,https://api.nga.gov/iiif/692d1b24-9ab0-4c41-93af-4a9a00420054,False
65446,Riverscape with a Boy Fishing,Drawing,https://api.nga.gov/iiif/20a2179e-4159-46a8-b825-b88f5dd26143,False
184338,Design for an Emblem of the State of South Carolina,Drawing,https://api.nga.gov/iiif/d22c9fde-afd4-49c8-9446-0238beeb543e,False
7069,a) On the Park Bench (recto); b) Sketch of a Woman (verso),Drawing,https://api.nga.gov/iiif/d0aa1dc9-7c83-430c-80f1-c75226244022,False
213119,Architectural Capriccio with a Soldier and Dog,Drawing,https://api.nga.gov/iiif/b91eb3be-a898-4da4-ae9b-f73727b05b60,False
79123,Arms of the King of France with Wings and Scientific Instruments,Drawing,https://api.nga.gov/iiif/4d7252f2-741f-4e91-a05a-fcdaad15d498,False
144448,Sheet of Sketches [verso],Drawing,https://api.nga.gov/iiif/c5392a8f-9a6c-49e2-ba98-fa7fb0acd309,False
212538,Mock Joust of War with Flying and Exploding Shields,Drawing,https://api.nga.gov/iiif/a73c3013-2e02-4c6b-9e9a-3664872c43d9,False
57573,L'Ile aux Moines with Workers in a Field,Drawing,https://api.nga.gov/iiif/ad8ea218-06b5-496d-9265-1c8024f65418,False
223836,Field Study #725,Drawing,https://api.nga.gov/iiif/8ba2a947-89fd-4add-97ae-87e239dc4c10,False
67596,Untitled,Drawing,https://api.nga.gov/iiif/148af617-9682-42a8-b48b-ed40ebfe870c,False
68916,"Seated Woman in Hat, Facing Left in Profile",Drawing,https://api.nga.gov/iiif/30765eb6-a957-4013-b529-c90442cad85c,False
159416,Untitled (Totem Landscape),Drawing,https://api.nga.gov/iiif/c7b58d5e-cd16-4c37-8b4c-fbcece7986fa,False
122530,Untitled [bird's-eye view of a reclining female nude],Drawing,https://api.nga.gov/iiif/22ebbb5f-6040-4797-b3af-a116c262f7d5,False
122321,Untitled [woman in a sleeveless dress seated with pillows],Drawing,https://api.nga.gov/iiif/d97e9d1c-a0c9-4d1b-a64b-5d0b8548a69b,False
65095,Zwei Skizzen und Notizen (Two Sketches with Notations) [p. 22],Drawing,https://api.nga.gov/iiif/63e771b8-4e95-42c9-9d01-3e5ebf29c2f5,False
76052,"Study for ""Queen Victoria""",Drawing,https://api.nga.gov/iiif/31cb24b7-1877-44c0-a0e3-ab89e4a37e6b,False
144454,Untitled [female nude reaching for right ankle] [verso],Drawing,https://api.nga.gov/iiif/a35caa2b-5813-4751-a347-817c2ff8a32b,False
68783,Two Sketches: Nude in an Interior and Still Life with Bottles and Vase [verso],Drawing,https://api.nga.gov/iiif/13cb8a42-d1c4-4e37-bc33-2f7f403570b3,False
57037,On Board of the Stony Brook Packet,Drawing,https://api.nga.gov/iiif/bcc076e4-8b06-4d43-a6a3-4cabb24899cd,False
122161,Untitled [standing female nude with right hand raised to chin],Drawing,https://api.nga.gov/iiif/9df0ab0d-f6cc-4af9-a5b8-f9ec869a63e6,False
11605,Cottages and Barn beside a Road,Drawing,https://api.nga.gov/iiif/4797a852-8328-41b0-ad29-1b1d8f789ef2,False
163410,The Last Judgment,Drawing,https://api.nga.gov/iiif/04d2b7b6-3b6f-4895-a1aa-8f3701f95218,False
134323,Saint Vincent's Rocks and the Avon Gorge,Drawing,https://api.nga.gov/iiif/61bbb359-fc37-489a-86b4-ef6342196db8,False
74662,Opposite Corners,Drawing,https://api.nga.gov/iiif/1af8e97f-69bf-47c6-a281-68278e4e363e,False
163256,Ohad + Nomi,Drawing,https://api.nga.gov/iiif/8a2eb73c-6b79-49ac-9172-2c908d2253be,False
92155,"Henham Park, Suffolk",Drawing,https://api.nga.gov/iiif/d5982d5c-3741-406d-919e-f8b401a70263,False
76074,Umbrella Pine and Other Studies,Drawing,https://api.nga.gov/iiif/4747b9ca-9193-4c5d-9723-4868afb1440f,False
65718,Design for an Architectural Framework,Drawing,https://api.nga.gov/iiif/b69e44a0-0d93-49eb-801a-9a85fe172b29,False
76064,"""Oh, Tax 'em by all means!""",Drawing,https://api.nga.gov/iiif/940bd51b-6ae3-496e-aa4f-02ae9305e842,False
73862,Study of a Bearded Man [verso],Drawing,https://api.nga.gov/iiif/9e303e10-56f0-4eba-ac44-4a9793752a0f,False
58343,Mayenne qui de loin voit leur folle Entreprise...,Drawing,https://api.nga.gov/iiif/33b5bea4-8a0c-4a33-ada2-c0806123ab1a,False
206586,Sailor—Shanghai [verso],Drawing,https://api.nga.gov/iiif/87b0a549-daa6-4478-9991-3858d7eda192,False
67566,Figures on a Beach,Drawing,https://api.nga.gov/iiif/b0b7adcb-469b-4b4e-a363-d690b8495e85,False
180009,Three Trees,Drawing,https://api.nga.gov/iiif/46c3bbc2-25e9-4678-9983-435d6944853a,False
185008,"On the Bridle Path, Central Park, New York",Drawing,https://api.nga.gov/iiif/fd7a2540-12a0-4323-86d7-2fa79f683de8,False
65159,"Paar, Mann mit Zither (Couple, Man Plays a Zithar) Conversing [p. 9]",Drawing,https://api.nga.gov/iiif/ce14ea6f-8876-419e-b37c-1b463313616b,False
9028,Banffshire,Drawing,https://api.nga.gov/iiif/0818a12b-047f-45a2-898c-64df215ff975,False
122154,Untitled [female nude in armchair: front view],Drawing,https://api.nga.gov/iiif/44cf7f49-b3ed-445e-bb98-26b0aa5f98a0,False
69704,"Plate 40: Eight Spiders, Including a Cross Spider, with an Egg Sac",Drawing,https://api.nga.gov/iiif/d860514d-6f71-4376-8ab6-68dadfd7e796,False
4687,River in Potes,Drawing,https://api.nga.gov/iiif/ac3252f8-baf1-4f44-99fa-e3a8f15afabc,False
52877,Midnight,Drawing,https://api.nga.gov/iiif/413402bb-e409-4f28-94ad-ee945e317bf9,False
107116,Athena Pouring a Drink for Hercules,Drawing,https://api.nga.gov/iiif/193996a5-87b5-47c3-9dbd-621e25589c1a,False
68968,Bust-length Portrait of Woman in Profile to Left,Drawing,https://api.nga.gov/iiif/475c76fe-51a4-4c36-8724-ac3e8ad2cc6c,False
7076,Dancer with a Mirror,Drawing,https://api.nga.gov/iiif/4982dbdf-6868-4a3c-8530-84beb52066bb,False
167942,Untitled (Shed Interior) [verso],Drawing,https://api.nga.gov/iiif/38ac86b9-0d52-4e98-a967-4396f24335f9,False
68654,"Seated Female Nude, Turned to the Right",Drawing,https://api.nga.gov/iiif/1eb14f88-20da-4ec1-b6c9-0fec5f9da28b,False
73853,Male Nude with a Lion [verso],Drawing,https://api.nga.gov/iiif/d3bc667c-38bd-4a17-afcb-58124110e5ed,False
2111,Perseus Turning Phinneas to Stone with the Head of Medusa,Drawing,https://api.nga.gov/iiif/e39bb8b6-e978-49a3-9863-406c8f8ac98c,False
43600,The Fountain,Drawing,https://api.nga.gov/iiif/fe11cb18-b327-46c3-9c1f-ba866e32a299,False
214058,August: Fishing,Drawing,https://api.nga.gov/iiif/94c4d602-bb7c-424e-a31c-fb31a65b9fe6,False
85531,Figures Seated on the Rocks,Drawing,https://api.nga.gov/iiif/b7f72eb0-f51d-4694-9789-5db579cc40f5,False
71463,Portrait of a Woman,Drawing,https://api.nga.gov/iiif/47eff847-ad8b-49b6-a2c0-c763b5afa0e0,False
74670,Fingerprint Drawing,Drawing,https://api.nga.gov/iiif/b8bccfc7-137b-4026-b710-a808fe5965cc,False
207836,Unititled (Woman on a Wicker Sofa),Drawing,https://api.nga.gov/iiif/065b8896-e8d4-4aa8-89ef-64225bf7c74c,False
75962,Seated Youth with a Staff,Drawing,https://api.nga.gov/iiif/73d7b09b-346b-419a-a450-99e4abc7a6bd,False
143831,Clouds over the Sea,Drawing,https://api.nga.gov/iiif/3814dad1-d2e4-4fae-bafd-8f6e8bc850b1,False
122633,"Untitled [female nude, back view]",Drawing,https://api.nga.gov/iiif/c91f6852-6711-41f1-8c89-a45bf4943be9,False
65768,Allegory of Fortitude,Drawing,https://api.nga.gov/iiif/13aaf719-4130-4789-a519-a17ec4f1ebf3,False
93737,Untitled,Drawing,https://api.nga.gov/iiif/416acf67-68a7-4f4d-aee8-ea7dbbee83ff,False
6426,Head of a Man,Drawing,https://api.nga.gov/iiif/564a3246-1f8e-403a-8af2-b6888ebc86d7,False
69680,"Plate 1: Pedro González (Petrus Gonsalvus) and His Wife, Catherine",Drawing,https://api.nga.gov/iiif/b61085da-87b2-49bd-b9fb-579db87b4707,False
108659,A Terrace and Garden on Capri [recto],Drawing,https://api.nga.gov/iiif/d3655598-0b56-4855-af76-72e14e3390c4,False
39897,Ragotin enivré par La Rancune,Drawing,https://api.nga.gov/iiif/774a6a08-78ad-455e-a635-7aecba2b9c2a,False
122562,Untitled [female nude with covered shoulders],Drawing,https://api.nga.gov/iiif/1657ba2f-0107-4de2-ab8c-e7bc1d7c2be5,False
69689,"Plate 27: An Eyed Hawk-Moth, Two Chyrsalides, and Other Insects",Drawing,https://api.nga.gov/iiif/5e041989-8929-4e8c-9f6d-5c7754772305,False
52461,Napoleon Views His Rising Star,Drawing,https://api.nga.gov/iiif/eb44e327-a5d7-4da7-85f9-ff051601730c,False
110206,Ancient Ruins on the Bank of the Tiber,Drawing,https://api.nga.gov/iiif/9e8476f6-618d-4b4e-9f4c-85779615ef92,False
74263,A Profile and Four Shapes; Sketch of a Man's Head [recto],Drawing,https://api.nga.gov/iiif/1fde6736-3750-4d07-8698-fab8a9883209,False
131676,Le Villaige de Monceaulx,Drawing,https://api.nga.gov/iiif/5f750920-e461-46e1-93fe-28314883fe4f,False
57126,"Study for Saratoga Springs, NY, Post Office Mural [recto]",Drawing,https://api.nga.gov/iiif/d3f7c66f-e6a6-444c-9cb9-75c9d8a9b974,False
76051,A Maiden Embraced by a Knight in Armor,Drawing,https://api.nga.gov/iiif/7a07e329-5b98-4e75-86bb-c481e22aabdc,False
91893,The Handsome Barber,Drawing,https://api.nga.gov/iiif/49aa2c7f-b76b-4d82-b213-aa5206e9b84e,False
81882,The Blacksmith's Shop,Drawing,https://api.nga.gov/iiif/1d1d1de5-aa0d-4f9e-8226-98166b3e2da1,False
57778,Lessing J. Rosenwald,Drawing,https://api.nga.gov/iiif/0797cec7-ccc0-42c5-b305-ae32bb61a535,False
69506,Study for Nude with Hexagonal Quilt,Drawing,https://api.nga.gov/iiif/3cf46f95-a4d5-4f40-8c8b-e692fdc13b32,False
545,"An Interesting Romanesque Treatment, San Giovanni, Pistoia",Drawing,https://api.nga.gov/iiif/1c628a4c-1867-4f7a-b744-961509838312,False
143929,"Study for ""Wind from the Sea"" (recto)",Drawing,https://api.nga.gov/iiif/44dbe1fd-2864-405e-a5c3-be89f35c9f78,False
74175,Seated Woman Looking Down,Drawing,https://api.nga.gov/iiif/02ae7765-bd77-4a1b-b680-379fd8f93fff,False
122814,Untitled [standing female nude with right leg on platform],Drawing,https://api.nga.gov/iiif/bff1eeb7-dc16-49ec-9aec-a366ea46e44b,False
161198,"Study for ""Great America""",Drawing,https://api.nga.gov/iiif/7d9b4699-0941-4009-a30f-14702f697627,False
150540,Object of Desire,Drawing,https://api.nga.gov/iiif/1e47e4f0-7400-4f0a-b039-78bb76eb8e8f,False
218845,Sketchbook,Drawing,https://api.nga.gov/iiif/968878d3-5017-4d8a-a914-0198fc078704,False
212502,German Joust of Peace,Drawing,https://api.nga.gov/iiif/63ac24fd-5d4f-40b7-a90a-6347ea3a7a21,False
112490,Untitled [woman slumped in a chair],Drawing,https://api.nga.gov/iiif/68aede25-59c1-4681-a49e-ee1633e76035,False
224375,Design for a Wall with Two Doors and a Sculpture,Drawing,https://api.nga.gov/iiif/e4d06358-a280-4f09-9bc1-94c321d4368b,False
121946,Untitled [three studies of a violinist playing],Drawing,https://api.nga.gov/iiif/572032fd-8091-4beb-aca5-b78dc74d033d,False
74639,Two Variations on Blue-Gray Painting with Light and Dark Lines,Drawing,https://api.nga.gov/iiif/2863654b-de8e-4437-bcde-3ce011b320b0,False
218900,Sketchbook,Drawing,https://api.nga.gov/iiif/51bb7d12-f49a-4455-89d5-f39a8ebdf6d9,False
133034,"Study for ""Lemon""",Drawing,https://api.nga.gov/iiif/b2ef7855-c12c-439c-b7cb-e91135149e42,False
52571,Folded Sheet with Designs for Furniture,Drawing,https://api.nga.gov/iiif/02dbee9c-b124-4d5b-9e23-b45fe29c62aa,False
160503,A Rider by a Mountain Pond at Sunset,Drawing,https://api.nga.gov/iiif/080fae91-1f14-4590-bcc2-718e13d4d27b,False
56993,Niagara Falls,Drawing,https://api.nga.gov/iiif/eba5ca3e-0bff-4c20-8dc5-ab775b19b4ca,False
52589,Teapot,Drawing,https://api.nga.gov/iiif/c27439f8-ea60-410a-b6e3-2be05903d6f4,False
68577,"Seated Nude, Arms Crossed, Feet Turned In",Drawing,https://api.nga.gov/iiif/d96b01f9-561e-4c70-9434-5423e5b0086d,False
122270,Untitled [standing nude raising her right arm],Drawing,https://api.nga.gov/iiif/34a77b37-4b65-4505-a6fc-8b51c3745d56,False
65181,Kompositionsskizze mit Bezeichnung (Sketch for Triptych) [p. 18],Drawing,https://api.nga.gov/iiif/f685951b-3505-484f-8612-6b85c8379781,False
228229,NY Rail (Bird of Death),Drawing,https://api.nga.gov/iiif/d0b92402-13a8-49bb-a021-261e266e8d3a,False
72756,"Drawing for ""View of Rome""",Drawing,https://api.nga.gov/iiif/793938d0-f045-4271-aa48-28a1afef3109,False
174579,Eleanora Duse,Drawing,https://api.nga.gov/iiif/fe851f92-5842-4da1-8c44-e14bd8c1be00,False
230122,Montefalco [preparatory drawing],Drawing,https://api.nga.gov/iiif/eb385911-4c0e-4c9d-a96c-0dacc2aa5800,False
65716,Young Girl Dressing,Drawing,https://api.nga.gov/iiif/abcf3567-4e71-49c0-a738-ca9039f469cc,False
100078,#5,Drawing,https://api.nga.gov/iiif/54fd0c98-d696-44be-9399-8efa1c1adef6,False
107745,Untitled Drawing M#15 - 80 (Berlin),Drawing,https://api.nga.gov/iiif/dd0e2d8f-69ef-4575-ab2f-5d7c2a6f00d0,False
182281,Untitled,Drawing,https://api.nga.gov/iiif/16cb38c5-36b6-4b15-86b0-d714b4661e03,False
122474,Untitled [reclining female nude with head on pillow],Drawing,https://api.nga.gov/iiif/3564b84e-2b61-48ae-9233-1473af818d52,False
68669,"Nude Lying on Stomach, Head Raised to Viewer",Drawing,https://api.nga.gov/iiif/45105bd9-4482-4ee6-a815-5bfa28f43b11,False
142964,Drapery Study (verso),Drawing,https://api.nga.gov/iiif/e46d10ef-1ba6-49ec-85a8-02963d86ac1e,False
225271,Figure,Drawing,https://api.nga.gov/iiif/c897b023-65cd-4fe1-9920-b75bfa5eebee,False
55503,The Adoration of the Shepherds,Drawing,https://api.nga.gov/iiif/36534c67-36e2-49ea-98c4-d66dc7ca6260,False
180942,Winter,Drawing,https://api.nga.gov/iiif/aef5bc99-7b37-49f4-878c-819f1c4120e2,False
86032,"""Turn Your Body as You Worship"" [fol. 37 verso]",Drawing,https://api.nga.gov/iiif/c3ebbf78-0ef8-41bf-a565-8b64b5d80064,False
116709,A View of Rome from Santa Maria del Priorato,Drawing,https://api.nga.gov/iiif/c6f7c05d-23a4-488e-9128-88caec31420c,False
74231,Manuscript Pages [recto],Drawing,https://api.nga.gov/iiif/6381da83-3e15-4d21-97cd-4fbc5e6311ca,False
7229,Lost Illusions,Drawing,https://api.nga.gov/iiif/b3437795-bbb9-4ac0-9662-bfe12c790902,False
90582,Mendocino Moonlight IV,Drawing,https://api.nga.gov/iiif/039dab23-7990-4d81-90f4-b98783d56f5f,False
122797,Untitled [seated nude resting her hands on her legs],Drawing,https://api.nga.gov/iiif/09f00130-e6a2-4eca-b4c8-fcc60dba6c2c,False
143864,The Martyrdom of Saint Lawrence,Drawing,https://api.nga.gov/iiif/dc5f06e6-101f-4891-af16-7601efa7d9aa,False
122772,Untitled [seated nude with her shirt open and leg crossed],Drawing,https://api.nga.gov/iiif/9bb16ced-7c50-447f-948c-1ba373cd1425,False
157634,Conversation Piece,Drawing,https://api.nga.gov/iiif/d790aeaf-c2e9-4221-bc8a-c62d9cf6ac3c,False
122951,Untitled [reclining nude resting her head on her right hand],Drawing,https://api.nga.gov/iiif/2644a1a3-6bcd-4dd3-978e-e4d795232dea,False
139926,Glacial Boulders at the Edge of a Mountain,Drawing,https://api.nga.gov/iiif/edbd877f-d604-4868-b7c5-f7499776cd46,False
63140,Standing Woman in Profile,Drawing,https://api.nga.gov/iiif/1c4fcd3e-60e4-4d01-8b5a-d78ffb2e1547,False
204659,"Nessus and Dejanira in Four Poses, and the Dying Nessus",Drawing,https://api.nga.gov/iiif/c6e754ac-9512-45c5-8b73-95420d265e09,False
67534,Abstraction,Drawing,https://api.nga.gov/iiif/8b4366c4-179c-4d06-9d22-7bd850834d59,False
197323,"Study for ""Sleeping King Ascending""",Drawing,https://api.nga.gov/iiif/5c7c9916-1803-463d-a5c9-f998e3a1ffe9,False
131871,Landscape,Drawing,https://api.nga.gov/iiif/061febdd-8fad-4c8a-8103-09764fd7ffc5,False
62477,Landscape with the Church of San Teodoro,Drawing,https://api.nga.gov/iiif/fecf1403-1ced-441f-89e2-26fa489e0015,False
180647,"Study for ""Happy Would Be the Men of the Fields, If They Knew Their Good Fortune""",Drawing,https://api.nga.gov/iiif/58f4b5e5-4b8c-472c-9432-242f6d521932,False
69133,"Untitled (wharf, Gloucester, Massachusetts)",Drawing,https://api.nga.gov/iiif/aa860239-fe1a-40b1-8fdb-9f09a57ebf23,False
69718,Plate 53: Southern Hawker Dragonfly,Drawing,https://api.nga.gov/iiif/fdd04778-4327-47fc-a1b4-16a0ac16ce83,False
65686,Untitled,Drawing,https://api.nga.gov/iiif/081f8717-0920-488a-8734-aec695ad20f5,False
69453,Untitled,Drawing,https://api.nga.gov/iiif/7f7a9ff3-ebe0-4a1f-bd67-5ed1354c0bc6,False
120633,The South of France [recto],Drawing,https://api.nga.gov/iiif/3e829b97-f8a0-4e14-8f28-478bff95a0ea,False
67590,Untitled,Drawing,https://api.nga.gov/iiif/26d71b0a-ff9c-4d3d-bdff-6955cda4fdc9,False
107080,The Pantheon Seen from the Piazza,Drawing,https://api.nga.gov/iiif/bbbd19a9-d894-4e7a-a51e-80e4a0ffa08f,False
